image_id,gt_index,category_id,gt_bbox,matched_pred_num,duplicate_pred_num,status,matched_scores,matched_ious,matched_pred_bboxes
190,21,0,"[941.0000640000001, 474.0, 68.99993599999993, 162.9999999999999]",1,0,normal,[0.8356],[0.8957],"[[945.832763671875, 471.61456298828125, 63.3856201171875, 167.55157470703125]]"
190,22,0,"[846.0000000000001, 309.0, 75.00006399999984, 156.00000000000006]",1,0,normal,[0.3505],[0.5194],"[[837.3973388671875, 311.07574462890625, 121.34930419921875, 181.8778076171875]]"
191,0,0,"[604.9999359999999, 0.9999999999999981, 144.0000000000001, 33.0]",1,0,normal,[0.5196],[0.7741],"[[606.3697509765625, 0.9468197822570801, 149.3565673828125, 40.40864944458008]]"
191,1,0,"[359.870976, 103.0, 126.57663999999994, 179.0]",1,0,normal,[0.9206],[0.9737],"[[360.183837890625, 103.56307220458984, 125.52978515625, 181.20272827148438]]"
191,2,0,"[357.073728, 200.442, 165.99923199999995, 217.28751999999997]",1,0,normal,[0.9308],[0.9496],"[[361.3197326660156, 197.9619903564453, 162.99484252929688, 218.18238830566406]]"
191,3,0,"[464.0, 39.0, 164.99993599999993, 161.0]",2,1,duplicate,"[0.8541, 0.3014]","[0.9682, 0.586]","[[464.4271240234375, 37.0651969909668, 165.20050048828125, 165.2362060546875], [464.1046142578125, 13.660687446594238, 240.344482421875, 188.4327392578125]]"
191,4,0,"[908.0, 271.0, 183.8766079999998, 126.50079999999997]",1,0,normal,[0.9387],[0.9664],"[[910.0682373046875, 272.5574035644531, 181.5533447265625, 123.81430053710938]]"
191,5,0,"[670.3637760000001, 498.02876, 102.0856319999998, 186.16968000000003]",1,0,normal,[0.9457],[0.9534],"[[672.3271484375, 499.60986328125, 99.2574462890625, 186.728271484375]]"
191,6,0,"[809.5203839999999, 322.00004, 155.6541440000001, 121.61096000000003]",1,0,normal,[0.9242],[0.9857],"[[809.9099731445312, 322.8711242675781, 154.70916748046875, 120.60745239257812]]"
191,7,0,"[934.8624, 3.016199999999997, 144.53644800000006, 75.71016]",1,0,normal,[0.9037],[0.9488],"[[932.588623046875, 4.125499725341797, 145.06591796875, 75.39462280273438]]"
191,8,0,"[808.022656, 0.0, 150.3897599999999, 106.0]",1,0,normal,[0.9088],[0.9658],"[[806.8698120117188, 0.0943899154663086, 151.34368896484375, 103.2713394165039]]"
191,9,0,"[870.874304, 67.3752, 74.09343999999999, 210.36848000000003]",1,0,normal,[0.9061],[0.9509],"[[870.77978515625, 62.534523010253906, 75.7037353515625, 216.5220947265625]]"
191,10,0,"[968.539904, 56.41856000000001, 125.20576000000005, 84.11856]",1,0,normal,[0.9017],[0.9535],"[[966.9733276367188, 58.119510650634766, 127.79998779296875, 81.81944274902344]]"
191,11,0,"[530.089728, 12.99996, 173.91027199999996, 143.706]",1,0,normal,[0.3014],[0.5479],"[[464.1046142578125, 13.660687446594238, 240.344482421875, 188.4327392578125]]"
191,12,0,"[969.4963200000001, 458.19072, 131.33568000000002, 70.75920000000002]",1,0,normal,[0.9235],[0.9805],"[[968.5665893554688, 458.9324035644531, 132.51007080078125, 70.03976440429688]]"
191,13,0,"[958.0568959999999, 144.7532, 139.94304, 81.84592000000004]",1,0,normal,[0.8978],[0.871],"[[957.102783203125, 149.58084106445312, 133.073486328125, 78.19003295898438]]"
191,14,0,"[374.9372159999999, 669.4725199999999, 60.64947200000006, 128.95176000000004]",1,0,normal,[0.8244],[0.9408],"[[371.6241455078125, 669.305908203125, 63.971923828125, 129.95318603515625]]"
191,15,0,"[1047.884224, 199.99996000000002, 53.10348799999997, 131.09544000000002]",1,0,normal,[0.8464],[0.9533],"[[1048.794921875, 198.32640075683594, 52.8692626953125, 133.50001525878906]]"
191,16,0,"[180.99744, 679.95396, 155.00249599999998, 100.04600000000005]",2,1,duplicate,"[0.3571, 0.3249]","[0.5714, 0.5361]","[[181.32540893554688, 675.7946166992188, 135.74188232421875, 71.81768798828125], [181.26922607421875, 661.7202758789062, 136.22418212890625, 89.04150390625]]"
191,17,0,"[235.353664, 706.00004, 67.64633599999999, 92.58103999999992]",1,0,normal,[0.8175],[0.9275],"[[235.5603790283203, 706.35400390625, 72.09489440917969, 92.4154052734375]]"
191,18,0,"[254.00006399999998, 577.96284, 65.99999999999997, 146.03719999999987]",0,0,missed,[],[],[]
191,19,0,"[184.0, 592.0, 64.99993600000002, 174.0]",1,0,normal,[0.6818],[0.7365],"[[182.99095153808594, 595.2940673828125, 80.30158996582031, 155.03314208984375]]"
191,20,0,"[263.000064, 751.0, 64.0, 47.0]",0,0,missed,[],[],[]
191,21,0,"[201.00006399999998, 534.0, 108.99993600000002, 162.0000000000001]",4,3,duplicate,"[0.8244, 0.3285, 0.3226, 0.3069]","[0.8664, 0.5163, 0.598, 0.6355]","[[198.43646240234375, 531.2622680664062, 113.10470581054688, 180.19598388671875], [189.1619110107422, 581.9624633789062, 128.0669403076172, 147.18536376953125], [197.27871704101562, 578.9296875, 117.8515625, 139.496337890625], [197.13455200195312, 579.5606689453125, 116.54226684570312, 128.7657470703125]]"
192,0,0,"[311.0, 243.99996000000002, 153.32723200000004, 237.48263999999998]",1,0,normal,[0.9439],[0.9291],"[[311.6156921386719, 240.3236846923828, 146.40884399414062, 238.1538543701172]]"
192,1,0,"[910.17632, 231.61079999999998, 165.36179199999992, 123.33184]",1,0,normal,[0.9485],[0.9661],"[[910.212646484375, 234.1705322265625, 166.2679443359375, 119.841064453125]]"
192,2,0,"[825.806272, 520.99996, 168.55411200000003, 119.17511999999999]",1,0,normal,[0.9322],[0.9482],"[[828.481201171875, 518.4200439453125, 163.732177734375, 122.172119140625]]"
192,3,0,"[881.885952, 5.96428, 94.49702400000001, 154.51847999999998]",1,0,normal,[0.9293],[0.9465],"[[883.201904296875, 10.021841049194336, 92.1949462890625, 151.04275512695312]]"
192,4,0,"[946.188672, 638.451, 168.15692799999988, 153.54904]",1,0,normal,[0.9222],[0.9562],"[[946.3937377929688, 642.1651611328125, 165.78302001953125, 148.92620849609375]]"
192,5,0,"[892.047168, 311.95656, 177.6715519999998, 113.98272000000003]",1,0,normal,[0.927],[0.9807],"[[892.7674560546875, 311.1676330566406, 175.7745361328125, 114.99636840820312]]"
192,6,0,"[348.00000000000006, 201.83084000000005, 239.0000639999999, 123.90631999999997]",1,0,normal,[0.9315],[0.8888],"[[331.9449462890625, 205.07400512695312, 251.85076904296875, 122.49417114257812]]"
192,7,0,"[955.2170239999999, 49.479800000000004, 81.12512000000004, 181.12199999999999]",1,0,normal,[0.9269],[0.9338],"[[956.96533203125, 51.21352767944336, 81.940673828125, 180.55001831054688]]"
192,8,0,"[753.021888, 686.40748, 171.76793599999996, 110.76168000000007]",1,0,normal,[0.9094],[0.9426],"[[751.7633666992188, 684.2509155273438, 175.3704833984375, 115.09600830078125]]"
192,9,0,"[429.047936, 474.2422, 172.82560000000007, 162.52055999999993]",1,0,normal,[0.9326],[0.9421],"[[433.87139892578125, 475.0397644042969, 164.14361572265625, 162.26156616210938]]"
192,10,0,"[565.650368, 713.79484, 200.2986239999999, 83.9975199999999]",1,0,normal,[0.9272],[0.9747],"[[567.4864501953125, 713.9751586914062, 198.4075927734375, 85.01519775390625]]"
192,11,0,"[476.65350399999994, 307.50460000000004, 113.08556800000002, 187.49543999999997]",1,0,normal,[0.9051],[0.9289],"[[478.655029296875, 308.1639404296875, 109.4683837890625, 194.2857666015625]]"
192,12,0,"[903.0000000000001, 600.9999600000001, 121.99999999999989, 128.90631999999982]",1,0,normal,[0.8821],[0.9241],"[[898.8207397460938, 598.5662231445312, 124.862060546875, 133.45947265625]]"
192,13,0,"[570.9999359999999, 0.0, 144.86169600000005, 111.00000000000001]",1,0,normal,[0.8766],[0.9143],"[[572.9385986328125, 0.16133785247802734, 145.56512451171875, 117.38660430908203]]"
192,14,0,"[755.544064, 611.99996, 65.60716799999989, 167.90792]",1,0,normal,[0.8807],[0.9692],"[[755.0047607421875, 613.3290405273438, 66.9185791015625, 165.95782470703125]]"
192,15,0,"[142.38246400000003, 0.0, 210.49907199999996, 44.48928]",1,0,normal,[0.9152],[0.9383],"[[141.76800537109375, 0.14109313488006592, 211.9283447265625, 46.80695343017578]]"
192,16,0,"[843.0000640000001, 718.0, 128.0, 79.04016000000001]",1,0,normal,[0.779],[0.8905],"[[843.411865234375, 723.54296875, 129.80908203125, 75.4234619140625]]"
192,17,0,"[311.0, 240.0, 174.0, 145.23712]",1,0,normal,[0.9439],[0.5451],"[[311.6156921386719, 240.3236846923828, 146.40884399414062, 238.1538543701172]]"
192,18,0,"[171.0, 715.6032, 86.629504, 83.39679999999998]",1,0,normal,[0.7716],[0.8988],"[[164.77110290527344, 717.9913330078125, 92.03358459472656, 80.958984375]]"
192,19,0,"[126.99993599999999, 715.0, 63.00006400000001, 84.0]",0,0,missed,[],[],[]
192,20,0,"[655.447168, 0.0, 90.55283199999997, 53.711679999999994]",1,0,normal,[0.6137],[0.8585],"[[653.636962890625, 0.24886727333068848, 91.028076171875, 60.001522064208984]]"
193,0,0,"[858.727936, 591.5032, 242.30348800000002, 138.49680000000012]",1,0,normal,[0.9179],[0.863],"[[862.3043823242188, 592.4785766601562, 238.92022705078125, 121.403564453125]]"
193,1,0,"[583.72736, 490.31092, 180.92748800000004, 243.68903999999998]",1,0,normal,[0.9452],[0.9787],"[[585.2490844726562, 490.7955322265625, 178.19512939453125, 242.16748046875]]"
193,2,0,"[703.313536, 581.0, 178.71948800000007, 216.5928]",1,0,normal,[0.9154],[0.9461],"[[707.2835693359375, 575.32275390625, 175.1177978515625, 223.5419921875]]"
193,3,0,"[949.188672, 71.59772, 170.82176000000004, 246.40232000000003]",1,0,normal,[0.9456],[0.959],"[[952.408447265625, 73.14794158935547, 167.7236328125, 241.00613403320312]]"
193,4,0,"[455.99999999999994, 388.46592, 224.86553600000008, 137.53408000000002]",1,0,normal,[0.9413],[0.9789],"[[455.6571960449219, 389.3681640625, 226.68588256835938, 137.5540771484375]]"
193,5,0,"[347.0, 566.0, 198.02585599999998, 189.0000000000001]",1,0,normal,[0.9097],[0.9179],"[[357.01934814453125, 565.2021484375, 183.92333984375, 188.30755615234375]]"
193,6,0,"[496.999936, 734.99996, 259.614976, 63.24392]",1,0,normal,[0.8318],[0.8935],"[[498.8990783691406, 729.8650512695312, 255.14633178710938, 69.67291259765625]]"
193,7,0,"[329.639616, 670.33868, 175.99424, 126.9076]",1,0,normal,[0.9132],[0.9669],"[[330.36767578125, 669.9305419921875, 177.13775634765625, 129.33892822265625]]"
193,8,0,"[440.0, 459.99999999999994, 222.58022400000004, 205.00000000000006]",1,0,normal,[0.9256],[0.961],"[[440.16290283203125, 455.3923645019531, 222.152099609375, 212.91751098632812]]"
193,9,0,"[626.0000640000001, 3.9999999990047996e-05, 178.0, 124.85208]",1,0,normal,[0.8411],[0.9681],"[[630.086181640625, 0.39789676666259766, 173.8641357421875, 125.18465423583984]]"
193,10,0,"[194.000064, 378.61184000000003, 83.43411199999997, 257.38815999999997]",3,2,duplicate,"[0.6939, 0.4649, 0.3714]","[0.9765, 0.5058, 0.5039]","[[193.7506103515625, 377.7207946777344, 85.05645751953125, 258.0049133300781], [195.1573944091797, 377.2239074707031, 81.51838684082031, 135.33242797851562], [121.10668182373047, 378.68536376953125, 155.4197998046875, 269.6002197265625]]"
193,11,0,"[117.999936, 460.52720000000005, 228.237952, 187.47279999999995]",3,2,duplicate,"[0.7688, 0.5489, 0.3714]","[0.5737, 0.6958, 0.5245]","[[201.9976043701172, 461.1878356933594, 141.06776428222656, 174.02304077148438], [119.64888763427734, 461.6014404296875, 159.95523071289062, 186.770751953125], [121.10668182373047, 378.68536376953125, 155.4197998046875, 269.6002197265625]]"
193,12,0,"[158.247744, 292.00004, 204.28607999999997, 85.69975999999997]",1,0,normal,[0.914],[0.8882],"[[158.2770538330078, 299.1834716796875, 201.44468688964844, 80.01144409179688]]"
193,13,0,"[164.00448, 189.0, 238.59686399999998, 116.0]",1,0,normal,[0.8081],[0.8432],"[[159.4074249267578, 190.62799072265625, 243.4832000732422, 131.31524658203125]]"
193,14,0,"[163.314944, 128.00000000000003, 207.68511999999996, 113.99999999999997]",1,0,normal,[0.9284],[0.8302],"[[164.96737670898438, 130.2389373779297, 205.90283203125, 131.39561462402344]]"
193,15,0,"[1030.090816, 301.47139999999996, 80.74176000000011, 234.478]",1,0,normal,[0.9176],[0.9647],"[[1029.7349853515625, 300.07293701171875, 80.010986328125, 238.7962646484375]]"
193,16,0,"[240.0, 4.0000000001150227e-05, 211.68409600000007, 31.03064]",1,0,normal,[0.7971],[0.9329],"[[249.86038208007812, -0.03764033317565918, 203.21878051757812, 31.529088973999023]]"
193,17,0,"[174.00000000000003, 19.32716, 176.99993600000002, 100.67287999999999]",1,0,normal,[0.867],[0.9646],"[[175.12942504882812, 19.709169387817383, 175.12002563476562, 98.1492691040039]]"
193,18,0,"[168.0, 60.00000000000001, 232.99993600000005, 117.0]",1,0,normal,[0.8852],[0.8161],"[[182.33242797851562, 59.47932052612305, 210.07907104492188, 106.84518432617188]]"
193,19,0,"[525.999936, 0.0, 118.0, 68.0]",2,1,duplicate,"[0.5376, 0.3053]","[0.6313, 0.9136]","[[468.14910888671875, 0.12770891189575195, 180.54254150390625, 64.51708984375], [526.0260620117188, 0.6610572338104248, 120.58154296875, 63.42027282714844]]"
193,20,0,"[946.0000000000001, 707.0, 148.99993599999982, 93.0]",1,0,normal,[0.8569],[0.9489],"[[943.5992431640625, 705.0980834960938, 150.2769775390625, 94.07421875]]"
194,0,0,"[390.300608, 495.36051999999995, 236.89740799999993, 195.6829600000001]",1,0,normal,[0.9543],[0.975],"[[390.4734802246094, 496.872802734375, 237.49295043945312, 196.85125732421875]]"
194,1,0,"[677.1566080000001, 334.0, 253.84345599999983, 113.67151999999999]",1,0,normal,[0.949],[0.9398],"[[680.5699462890625, 331.35723876953125, 246.3885498046875, 115.19171142578125]]"
194,2,0,"[702.035264, 147.81451999999996, 210.803584, 159.22248000000002]",1,0,normal,[0.9345],[0.9686],"[[703.9580078125, 148.6921844482422, 207.1956787109375, 159.8206024169922]]"
194,3,0,"[500.0, 108.99996, 247.00006400000007, 130.05432000000002]",1,0,normal,[0.948],[0.7484],"[[449.3247985839844, 99.35919952392578, 293.6246643066406, 141.99493408203125]]"
194,4,0,"[879.317952, 225.08244, 164.45452799999987, 135.05896000000004]",1,0,normal,[0.9259],[0.9678],"[[876.8093872070312, 226.70669555664062, 166.62713623046875, 132.94668579101562]]"
194,5,0,"[894.0509440000001, 546.8519600000001, 178.602752, 179.28055999999992]",1,0,normal,[0.9362],[0.941],"[[896.1778564453125, 550.38623046875, 173.24462890625, 177.684814453125]]"
194,6,0,"[245.6624, 296.99996, 227.33760000000007, 125.00712000000004]",1,0,normal,[0.9178],[0.902],"[[261.411376953125, 297.61041259765625, 215.65380859375, 125.5789794921875]]"
194,7,0,"[344.904576, 445.72947999999997, 243.49363199999993, 142.31096000000002]",1,0,normal,[0.9092],[0.951],"[[344.6919250488281, 445.7838134765625, 242.32278442382812, 148.589599609375]]"
194,8,0,"[313.551104, 365.99999999999994, 272.754688, 153.21504]",1,0,normal,[0.8969],[0.8818],"[[313.8861083984375, 363.4974365234375, 273.41058349609375, 172.94024658203125]]"
194,9,0,"[875.63456, 666.02084, 204.675072, 114.11192000000005]",1,0,normal,[0.9197],[0.9948],"[[876.1793212890625, 665.9691772460938, 204.4620361328125, 114.21282958984375]]"
194,10,0,"[261.30707200000006, 485.00000000000006, 200.69286399999993, 263.29488]",4,3,duplicate,"[0.9073, 0.8854, 0.4396, 0.3133]","[0.9659, 0.6189, 0.5496, 0.5525]","[[262.2867126464844, 479.7671203613281, 199.210205078125, 270.6401672363281], [236.23138427734375, 478.0591125488281, 182.13272094726562, 303.7579650878906], [238.03790283203125, 524.7116088867188, 181.14572143554688, 257.73126220703125], [239.0966796875, 525.9176025390625, 181.04010009765625, 256.34747314453125]]"
194,11,0,"[796.9999359999999, 45.349120000000006, 96.0, 142.65088]",1,0,normal,[0.8894],[0.92],"[[800.134765625, 46.57267379760742, 90.266357421875, 139.57321166992188]]"
194,12,0,"[947.058624, 349.0, 109.94137599999999, 212.0]",1,0,normal,[0.8719],[0.9266],"[[944.9982299804688, 341.302978515625, 112.16876220703125, 215.30352783203125]]"
194,13,0,"[708.230912, 45.848479999999995, 120.44467200000008, 104.15152]",1,0,normal,[0.8528],[0.9265],"[[707.7958984375, 47.59413146972656, 125.33837890625, 104.541259765625]]"
194,14,0,"[317.0, 141.0, 168.116352, 147.99999999999994]",1,0,normal,[0.7867],[0.8041],"[[290.3023986816406, 142.9493408203125, 195.89862060546875, 154.20608520507812]]"
194,15,0,"[242.999936, 477.92508, 179.00006399999995, 304.07496000000003]",4,3,duplicate,"[0.9073, 0.8854, 0.4396, 0.3133]","[0.6638, 0.943, 0.8126, 0.8177]","[[262.2867126464844, 479.7671203613281, 199.210205078125, 270.6401672363281], [236.23138427734375, 478.0591125488281, 182.13272094726562, 303.7579650878906], [238.03790283203125, 524.7116088867188, 181.14572143554688, 257.73126220703125], [239.0966796875, 525.9176025390625, 181.04010009765625, 256.34747314453125]]"
194,16,0,"[338.0, 257.0, 232.0, 117.0]",1,0,normal,[0.8731],[0.6914],"[[372.6904296875, 273.7918701171875, 194.0538330078125, 105.25543212890625]]"
194,17,0,"[267.999936, 118.0, 81.99999999999994, 202.0]",1,0,normal,[0.8256],[0.7997],"[[266.5639953613281, 117.16036987304688, 100.47018432617188, 198.8660888671875]]"
194,18,0,"[193.11699199999998, 530.0, 94.88294400000001, 234.06304]",5,4,duplicate,"[0.438, 0.3851, 0.337, 0.328, 0.3053]","[0.8676, 0.7044, 0.6628, 0.8662, 0.5086]","[[191.08050537109375, 500.4513854980469, 96.9405517578125, 264.0596008300781], [221.00027465820312, 529.8282470703125, 66.98257446289062, 234.79901123046875], [221.46080017089844, 542.165771484375, 66.45124816894531, 222.46893310546875], [191.25811767578125, 502.1365966796875, 95.75698852539062, 262.57305908203125], [222.83114624023438, 582.069091796875, 62.0899658203125, 182.17803955078125]]"
194,19,0,"[445.29683199999994, 99.17107999999999, 201.97235200000006, 78.82888]",0,0,missed,[],[],[]
194,20,0,"[399.00006399999995, 336.0, 140.99993600000005, 57.0]",0,0,missed,[],[],[]
194,21,0,"[307.0, 61.0, 98.0, 151.0]",0,0,missed,[],[],[]
195,0,0,"[802.000064, 0.0, 224.90892800000017, 54.0]",1,0,normal,[0.9048],[0.8837],"[[806.514892578125, -0.43307244777679443, 219.4622802734375, 49.72013854980469]]"
195,1,0,"[436.311552, 544.6168, 195.155712, 222.3832]",1,0,normal,[0.9054],[0.9551],"[[436.6231994628906, 546.7955322265625, 195.07156372070312, 212.96661376953125]]"
195,2,0,"[904.06272, 46.21412, 186.89587199999994, 128.32008]",1,0,normal,[0.9193],[0.9806],"[[904.6029663085938, 47.00466537475586, 187.08135986328125, 128.3910675048828]]"
195,3,0,"[445.45555199999995, 0.0, 98.25497600000011, 151.60704]",1,0,normal,[0.9198],[0.9484],"[[443.9219665527344, -0.07936954498291016, 97.19546508789062, 153.29043579101562]]"
195,4,0,"[289.433984, 498.51364, 139.15443199999999, 235.4863200000001]",1,0,normal,[0.9008],[0.9741],"[[288.6926574707031, 499.6133728027344, 137.93289184570312, 234.88711547851562]]"
195,5,0,"[939.218432, 277.04676000000006, 160.32128, 106.20567999999992]",1,0,normal,[0.9318],[0.9626],"[[941.6865234375, 278.18280029296875, 159.1217041015625, 104.63919067382812]]"
195,6,0,"[371.00006399999995, 592.6742, 216.99993600000005, 201.4703199999999]",1,0,normal,[0.9044],[0.9661],"[[371.396484375, 591.7816772460938, 219.134765625, 198.999267578125]]"
195,7,0,"[914.966912, 132.65988000000002, 182.50470400000006, 97.34008]",1,0,normal,[0.9332],[0.9625],"[[914.311279296875, 133.57350158691406, 180.7652587890625, 95.26771545410156]]"
195,8,0,"[216.00006399999998, 575.0, 98.374784, 223.0]",1,0,normal,[0.8467],[0.8089],"[[229.67898559570312, 584.2127075195312, 83.11050415039062, 213.50555419921875]]"
195,9,0,"[980.0, 556.15572, 178.2748160000001, 207.73400000000004]",1,0,normal,[0.921],[0.9297],"[[984.9356079101562, 558.9876098632812, 170.86578369140625, 208.54852294921875]]"
195,10,0,"[336.04384000000005, 722.58592, 191.956096, 77.41408000000001]",1,0,normal,[0.8813],[0.96],"[[336.4820861816406, 722.4464111328125, 196.82754516601562, 76.80914306640625]]"
195,11,0,"[704.0, 2.0000000000000018, 99.00006400000007, 182.0]",1,0,normal,[0.8594],[0.7446],"[[702.169921875, 0.7418632507324219, 105.0201416015625, 230.40679931640625]]"
195,12,0,"[754.211904, 77.88296000000001, 163.78816000000006, 81.66224000000001]",1,0,normal,[0.8823],[0.9124],"[[751.6390991210938, 78.73207092285156, 164.8004150390625, 85.58119201660156]]"
195,13,0,"[546.0, 59.00000000000001, 212.0, 175.79391999999999]",1,0,normal,[0.931],[0.5877],"[[546.1522216796875, 59.447265625, 166.52960205078125, 131.5324249267578]]"
195,14,0,"[656.000064, 20.999999999999996, 230.0, 72.0]",0,0,missed,[],[],[]
195,15,0,"[623.890304, 0.0, 182.10969599999999, 54.61188]",2,1,duplicate,"[0.487, 0.4832]","[0.958, 0.5831]","[[625.31201171875, 0.4332005977630615, 184.2840576171875, 54.604278564453125], [626.4310302734375, 0.3084540367126465, 107.840576171875, 53.77761459350586]]"
195,16,0,"[187.99999999999997, 503.91596, 115.00006400000004, 183.08408000000003]",1,0,normal,[0.9154],[0.9403],"[[185.39202880859375, 505.6575927734375, 119.708251953125, 183.59967041015625]]"
195,17,0,"[256.0, 603.9999999999999, 100.0, 193.68992000000014]",1,0,normal,[0.8176],[0.8705],"[[264.7613830566406, 607.8629760742188, 93.1439208984375, 191.6043701171875]]"
195,18,0,"[182.414784, 674.38992, 98.585216, 125.61008000000004]",1,0,normal,[0.8006],[0.7106],"[[184.19265747070312, 673.84716796875, 70.58822631835938, 125.58587646484375]]"
196,0,0,"[442.81408, 620.11652, 134.3342080000001, 177.52695999999992]",1,0,normal,[0.9458],[0.9496],"[[442.4815368652344, 622.1998291015625, 130.78994750976562, 176.95025634765625]]"
196,1,0,"[632.21536, 675.24704, 216.56537600000001, 114.49952000000008]",1,0,normal,[0.924],[0.9575],"[[632.856201171875, 674.9102172851562, 215.4033203125, 118.95953369140625]]"
196,2,0,"[421.349952, 165.19464000000002, 188.44428800000009, 124.99824000000004]",1,0,normal,[0.9148],[0.9202],"[[421.2091064453125, 167.6378173828125, 183.8349609375, 127.40994262695312]]"
196,3,0,"[708.679616, 216.54515999999998, 180.92275199999983, 139.25416000000004]",1,0,normal,[0.9371],[0.8725],"[[714.9337768554688, 219.47750854492188, 163.77685546875, 138.7242431640625]]"
196,4,0,"[898.0310400000001, 325.9576, 125.99820799999998, 178.88687999999996]",1,0,normal,[0.8573],[0.8714],"[[896.1170654296875, 328.25726318359375, 115.05859375, 176.17874145507812]]"
196,5,0,"[456.264128, 63.0, 124.73587199999997, 153.0]",1,0,normal,[0.9201],[0.9279],"[[452.6750183105469, 61.784889221191406, 125.34133911132812, 151.94415283203125]]"
196,6,0,"[488.0, 54.0, 132.0, 148.0]",1,0,normal,[0.8704],[0.7974],"[[491.697021484375, 53.132049560546875, 122.090576171875, 129.15945434570312]]"
196,7,0,"[566.111488, 57.786159999999995, 176.38348799999994, 94.29440000000002]",1,0,normal,[0.9295],[0.9506],"[[569.5101928710938, 59.447265625, 171.2774658203125, 92.97770690917969]]"
196,8,0,"[274.193152, 289.04076000000003, 130.228992, 174.83688]",1,0,normal,[0.9401],[0.9502],"[[276.26007080078125, 289.79534912109375, 125.00067138671875, 173.08059692382812]]"
196,9,0,"[298.64518400000003, 109.56192, 162.440064, 85.91055999999999]",1,0,normal,[0.9142],[0.8526],"[[304.20782470703125, 112.93301391601562, 154.37591552734375, 88.94496154785156]]"
196,10,0,"[628.9999359999999, 470.0272, 103.04563199999996, 230.60975999999994]",1,0,normal,[0.9326],[0.9427],"[[630.6588134765625, 475.7987976074219, 101.321533203125, 228.80361938476562]]"
196,11,0,"[531.80384, 398.36672000000004, 121.894272, 190.05007999999992]",1,0,normal,[0.9186],[0.9351],"[[532.8079223632812, 399.31396484375, 115.9503173828125, 191.54302978515625]]"
196,12,0,"[605.216576, 118.45683999999999, 206.7833599999999, 123.56760000000001]",1,0,normal,[0.924],[0.8074],"[[609.3768310546875, 118.66047668457031, 200.101318359375, 103.1055908203125]]"
196,13,0,"[629.960704, 271.2286, 92.66867200000002, 172.0892]",1,0,normal,[0.9401],[0.9414],"[[630.2537841796875, 273.93292236328125, 89.2098388671875, 168.28271484375]]"
196,14,0,"[318.95251199999996, 50.890440000000005, 140.65446400000002, 68.75271999999998]",1,0,normal,[0.9107],[0.9219],"[[319.9228515625, 52.84514617919922, 139.82644653320312, 69.95663452148438]]"
196,15,0,"[354.346496, 281.96988000000005, 185.92972799999995, 112.84663999999998]",1,0,normal,[0.9089],[0.9451],"[[355.73370361328125, 281.9134216308594, 177.8839111328125, 111.58047485351562]]"
196,16,0,"[741.5225599999999, 73.2318, 156.12723200000005, 106.50328]",1,0,normal,[0.8719],[0.6511],"[[748.1952514648438, 74.39546203613281, 142.0269775390625, 76.22819519042969]]"
196,17,0,"[696.3767680000001, 509.20768, 78.88755199999991, 184.9043200000001]",1,0,normal,[0.898],[0.8655],"[[701.7485961914062, 513.4623413085938, 70.41485595703125, 182.218017578125]]"
196,18,0,"[274.476352, 181.0, 137.44883200000004, 111.74575999999996]",1,0,normal,[0.8808],[0.8014],"[[277.1324462890625, 164.55511474609375, 134.42608642578125, 121.19070434570312]]"
196,19,0,"[752.5368960000001, 469.46547999999996, 244.50291200000004, 101.74584000000004]",1,0,normal,[0.9168],[0.9264],"[[755.0225830078125, 468.4208984375, 246.6993408203125, 99.0089111328125]]"
196,20,0,"[916.0, 597.0, 104.99993600000005, 191.84608000000003]",1,0,normal,[0.8372],[0.8324],"[[914.297119140625, 618.7236938476562, 102.5048828125, 171.75433349609375]]"
196,21,0,"[881.000064, 505.00004, 116.0, 198.73624000000007]",1,0,normal,[0.8662],[0.7345],"[[884.3539428710938, 544.968505859375, 106.932373046875, 159.3414306640625]]"
196,22,0,"[967.0000640000001, 501.99999999999994, 88.99993599999993, 224.00000000000006]",2,1,duplicate,"[0.4197, 0.3485]","[0.8621, 0.8507]","[[963.4217529296875, 502.0538330078125, 85.4600830078125, 230.177978515625], [972.1560668945312, 504.2822265625, 77.87384033203125, 226.35711669921875]]"
197,0,0,"[266.0, 286.71008, 182.85055999999997, 268.28992]",1,0,normal,[0.9461],[0.984],"[[264.4598693847656, 285.8109436035156, 183.7220458984375, 268.9971008300781]]"
197,1,0,"[250.778752, 9.333159999999996, 250.24076800000006, 152.85032]",1,0,normal,[0.9523],[0.9647],"[[253.04129028320312, 10.686540603637695, 245.70114135742188, 152.8588104248047]]"
197,2,0,"[718.463744, 398.99996, 229.5362560000001, 252.9408800000001]",1,0,normal,[0.9493],[0.9846],"[[719.48193359375, 397.3212890625, 229.2462158203125, 254.2843017578125]]"
197,3,0,"[895.3023999999999, 619.85968, 173.9169280000002, 179.14031999999986]",1,0,normal,[0.8637],[0.9736],"[[895.3441772460938, 621.4346923828125, 175.40313720703125, 175.9620361328125]]"
197,4,0,"[186.28454399999998, 466.88268, 155.74732800000004, 249.11928000000006]",1,0,normal,[0.9365],[0.9862],"[[186.96670532226562, 468.4625244140625, 155.07476806640625, 246.77703857421875]]"
197,5,0,"[157.89452799999998, 114.72484, 191.20307200000002, 118.68247999999997]",1,0,normal,[0.9462],[0.9775],"[[158.2770538330078, 115.76895904541016, 190.5814666748047, 118.9148941040039]]"
